x,v,phi,omega
1.135759493306743098e-02,1.694891500956179770e-02,1.495996501709425219e+00,0.000000000000000000e+00
1.221983598665627932e-02,1.754002343047767615e-02,1.495996501709425219e+00,0.000000000000000000e+00
1.311152715708857608e-02,1.812692469184449054e-02,1.495996501709425219e+00,0.000000000000000000e+00
1.403245883587979533e-02,1.870964873773145812e-02,1.495996501709425219e+00,0.000000000000000000e+00
1.498242290641442660e-02,1.928822529908365280e-02,1.495996501709425219e+00,0.000000000000000000e+00
1.596121273332773080e-02,1.986268389523889594e-02,1.495996501709425219e+00,0.000000000000000000e+00
1.696862315196307966e-02,2.043305383543384673e-02,1.495996501709425219e+00,0.000000000000000000e+00
1.800445045790432380e-02,2.099936422029938243e-02,1.495996501709425219e+00,0.000000000000000000e+00
1.906849239658266887e-02,2.156164394334533427e-02,1.495996501709425219e+00,0.000000000000000000e+00
2.016054815295751507e-02,2.211992169243464160e-02,1.495996501709425219e+00,0.000000000000000000e+00
2.128041834127076051e-02,2.267422595124703524e-02,1.495996501709425219e+00,0.000000000000000000e+00
2.242790499487400113e-02,2.322458500073228821e-02,1.495996501709425219e+00,0.000000000000000000e+00
2.360281155612815179e-02,2.377102692055312397e-02,1.495996501709425219e+00,0.000000000000000000e+00
2.480494286637496479e-02,2.431357959051786560e-02,1.495996501709425219e+00,0.000000000000000000e+00
2.603410515597989403e-02,2.485227069200287436e-02,1.495996501709425219e+00,0.000000000000000000e+00
2.729010603444586430e-02,2.538712770936487825e-02,1.495996501709425219e+00,0.000000000000000000e+00
2.857275448059737669e-02,2.591817793134323228e-02,1.495996501709425219e+00,0.000000000000000000e+00
2.988186083283449201e-02,2.644544845245221446e-02,1.495996501709425219e+00,0.000000000000000000e+00
3.121723677945618253e-02,2.696896617436340265e-02,1.495996501709425219e+00,0.000000000000000000e+00
3.257869534905254161e-02,2.748875780727820864e-02,1.495996501709425219e+00,0.000000000000000000e+00
3.396605090096539714e-02,2.800484987129065947e-02,1.495996501709425219e+00,0.000000000000000000e+00
3.537911911581679419e-02,2.851726869774046103e-02,1.495996501709425219e+00,0.000000000000000000e+00
3.681771698610491333e-02,2.902604043055644414e-02,1.495996501709425219e+00,0.000000000000000000e+00
3.828166280686692152e-02,2.953119102759044212e-02,1.495996501709425219e+00,0.000000000000000000e+00
3.977077616640826291e-02,3.003274626194167921e-02,1.495996501709425219e+00,0.000000000000000000e+00
4.128487793709793852e-02,3.053073172327172569e-02,1.495996501709425219e+00,0.000000000000000000e+00
4.282379026622930296e-02,3.102517281911010283e-02,1.495996501709425219e+00,0.000000000000000000e+00
4.438733656694591329e-02,3.151609477615058968e-02,1.495996501709425219e+00,0.000000000000000000e+00
4.597534150923196505e-02,3.200352264153829424e-02,1.495996501709425219e+00,0.000000000000000000e+00
4.758763101096682296e-02,3.248748128414759989e-02,1.495996501709425219e+00,0.000000000000000000e+00
4.922403222904325748e-02,3.296799539585097000e-02,1.495996501709425219e+00,0.000000000000000000e+00
5.088437355054888089e-02,3.344508949277873872e-02,1.495996501709425219e+00,0.000000000000000000e+00
5.256848458401034568e-02,3.391878791656995767e-02,1.495996501709425219e+00,0.000000000000000000e+00
