x,phi
-4.832844693281895809e-02,-2.243907226349217687e+00
-1.389300397478177539e-02,-2.924936993237629679e+00
8.014959047507496520e-03,2.633518697437059686e+00
3.141930697283405044e-02,2.016143609834868400e+00
4.052990832934597748e-02,1.528760391477558267e+00
6.422944663421184530e-02,1.174604805112954065e+00
3.993020108615581015e-02,9.262793123867062439e-01
3.467325859338863531e-02,7.804529782629411327e-01
3.724346505470022689e-02,7.229018413681452815e-01
2.652599183788715079e-02,7.696413333300384796e-01
4.132539580360186648e-02,8.918613850266664533e-01
3.888150947826370801e-02,1.137460921762013522e+00
3.067044463695929243e-02,1.479868147377148446e+00
3.154569870412985561e-02,1.946921864733322849e+00
4.370789772303923515e-02,2.546170832216686719e+00
-1.271352999652919369e-02,-3.011954726391411707e+00
-2.484707907548128897e-02,-2.327874118531705339e+00
-4.799841654949509040e-02,-1.784352881376371158e+00
-3.619449690069673903e-02,-1.362897074954555698e+00
-4.023638628246112292e-02,-1.055178078381517892e+00
-4.149451921515753122e-02,-8.452691259397067114e-01
-2.381079574101606020e-02,-7.644533402546525025e-01
-3.487817905226774789e-02,-7.559897897252421117e-01
-4.202250505633062239e-02,-8.535181825867805827e-01
-4.567501233172692465e-02,-1.048160598065660309e+00
-2.874161015981271938e-02,-1.353931338679102758e+00
-2.660893902317218798e-02,-1.747293849659198095e+00
-2.024449413733088454e-02,-2.309062544061696531e+00
2.902127757023001582e-03,-2.984011939961775273e+00
1.582349417506283967e-02,2.589882870947480598e+00
3.836378892061093754e-02,1.981963440913346419e+00
3.900407329046828853e-02,1.516801419371390347e+00
3.261204083458732472e-02,1.170635456197649749e+00
1.437269100610930744e-02,9.417165994608227564e-01
3.520356279727050036e-02,8.007067459852827973e-01
4.495136433318093483e-02,7.759279396517717586e-01
2.222779972090052972e-02,8.465577552773981829e-01
4.439565545031413929e-02,1.001621626328071946e+00
4.144363848966815117e-02,1.263888857960723699e+00
4.415014258585578388e-02,1.646384432033185075e+00
4.056222967729308099e-02,2.154873733155199478e+00
2.862439768766025100e-02,2.801521511866402303e+00
-1.751959040199085882e-02,-2.751293231681500195e+00
-3.248198553026997171e-02,-2.115904415586464360e+00
-3.638958675254704705e-02,-1.624807346460245938e+00
-2.442024172071615568e-02,-1.256133112105382921e+00
-1.702477604182880272e-02,-1.004866193172962774e+00
-3.579449609687813255e-02,-8.453150716511084184e-01
-2.432473665766486312e-02,-8.011907014650150316e-01
-2.770222520123395704e-02,-8.398621216951402957e-01
-3.740885117556193296e-02,-9.915371024408212719e-01
-5.621225085844257230e-02,-1.234052044903449996e+00
-4.434477967607103333e-02,-1.611271849751362062e+00
-3.460927735966633223e-02,-2.094383045704336865e+00
-1.497896641652711816e-02,-2.712859010858568620e+00
2.789259833834092234e-02,2.853599628361272789e+00
3.443444663415880930e-02,2.189406858720879701e+00
5.698919154585362079e-02,1.687777743279853748e+00
5.021243595478443178e-02,1.295209758700981872e+00
5.657851094724868080e-02,1.027023973809289670e+00
2.496028204310203613e-02,8.660726900589250654e-01
2.066622049077874307e-02,8.177645771892728677e-01
3.918983488872524595e-02,8.587907974887470930e-01
4.587029600910277893e-02,9.935742117043324662e-01
3.009010208807669229e-02,1.254399004472392054e+00
3.807125031838481943e-02,1.603287810610730224e+00
5.379373744413815106e-02,2.084097453866057048e+00
1.805640073449875371e-02,2.716190967562960523e+00
-1.815151486435603867e-02,-2.845172840659052849e+00
-3.135768405729656705e-02,-2.202213421494465528e+00
-4.003870000349714353e-02,-1.701555425720099990e+00
-4.268558148493212245e-02,-1.313796030439519313e+00
-3.167797064254837536e-02,-1.046627331280615358e+00
-3.162150462409009377e-02,-8.884013353935689139e-01
-1.393224622044167242e-02,-8.409968261109002086e-01
-3.220001189891180671e-02,-8.796566887758840991e-01
-3.677497486922491621e-02,-1.023456334294469805e+00
-4.962031292580008218e-02,-1.288108569906269096e+00
-4.035986869606091043e-02,-1.648614222455104361e+00
-3.735553107085121810e-02,-2.149464194690433594e+00
-2.534964106625840069e-02,-2.787747968141672583e+00
1.673050522939304938e-02,2.773202827560897976e+00
4.229055347113550717e-02,2.144369028313825698e+00
4.805252595761699830e-02,1.655558034642012233e+00
5.545629896093788591e-02,1.285964321283222134e+00
4.549382575433172371e-02,1.042810261330655353e+00
3.421854224522954957e-02,8.956297376931710019e-01
4.274951510816408368e-02,8.525593975572590688e-01
2.504766502712584691e-02,9.142687822932169528e-01
4.131977413840087765e-02,1.084635137473840105e+00
3.095327711204275828e-02,1.356770005987802952e+00
4.117496228368576483e-02,1.751470058579599920e+00
3.391638390690678712e-02,2.277382163604420029e+00
1.604750623088842948e-02,2.929678796190614332e+00
5.750058014278518204e-03,-2.639894287488786073e+00
-5.218967679653252478e-02,-2.044547466993453355e+00
-1.954433255301624497e-02,-1.581957265797298007e+00
-3.526108506516347635e-02,-1.242980828312720831e+00
-4.676339339947241380e-02,-1.007163325350815875e+00
-3.351642128233901091e-02,-8.980571159163348582e-01
-2.475562251406389705e-02,-8.749391913900961271e-01
-4.212807168302114963e-02,-9.790078446456096373e-01
-4.215041338446424285e-02,-1.167493371491519660e+00
-4.200432676593220116e-02,-1.481693089433355759e+00
-3.935536743230416690e-02,-1.895899693519934814e+00
-3.299193915725913417e-02,-2.462507866574398907e+00
1.522178844072527917e-04,3.128337874602962643e+00
2.770690735132200905e-02,2.447861236481091218e+00
4.451038424041230124e-02,1.892762257663392900e+00
4.968388730867543540e-02,1.452857956051770261e+00
2.728701115568240437e-02,1.167093765429674690e+00
3.441635529226243218e-02,9.778060408893042288e-01
4.189497356935050626e-02,9.081561563559933381e-01
2.686794577749519047e-02,9.228883234772451427e-01
2.539206228462228751e-02,1.053793648781707448e+00
3.291521260192112330e-02,1.299845959310464094e+00
3.236508801859405704e-02,1.641635555936254098e+00
4.949146388950128456e-02,2.122242234209314571e+00
1.734970926545216161e-02,2.730222586448163735e+00
-3.215430000612988851e-03,-2.847280532849296719e+00
-3.943512613623286617e-02,-2.209293359406461654e+00
-4.296244665106239979e-02,-1.708302614353192084e+00
-3.572347954584471214e-02,-1.345692534489867143e+00
-4.768006759528460592e-02,-1.088713866480043535e+00
-3.414525550907596130e-02,-9.561947911811463641e-01
-3.960706505771281749e-02,-9.153187623698402220e-01
-3.609777947980555290e-02,-9.807723326247312912e-01
-2.975821467540632620e-02,-1.172164241091367742e+00
-3.953273846407039105e-02,-1.455212645832648199e+00
