x,v,phi,omega
-3.402989897317804796e-02,1.258273014700551362e-01,5.304771025627527337e+00,5.019811893616351384e+00
-2.826314654688640016e-02,9.833710613312340865e-02,5.505998454714596591e+00,3.058189838771536717e+00
-2.458814586574711858e-02,4.650438701498268990e-02,5.613239101543000764e+00,1.253530293966542475e+00
-2.371178635386275713e-02,-1.165821682305617085e-02,5.632766028078091125e+00,-4.673227120385876621e-01
-2.571115349710981560e-02,-6.707540777891926598e-02,5.565980761062755633e+00,-2.218460148320778647e+00
-3.018001472744410649e-02,-1.074319870252341269e-01,5.408720921224630551e+00,-4.098539860100317789e+00
-3.578029210284087297e-02,-1.064411563233417513e-01,5.153234843423468270e+00,-6.150853269503569365e+00
-3.943114406542043426e-02,-2.150675638340185380e-02,4.790341722593637108e+00,-8.405897387691787515e+00
-3.576468491788670212e-02,1.917252490232515261e-01,4.307102156866530862e+00,-1.099465020110231528e+01
-1.826646762532522020e-02,5.117134494302489900e-01,3.684796922017527177e+00,-1.385731007534542769e+01
1.192189783873665726e-02,6.229431879738733802e-01,2.952999949479033770e+00,-1.480433128286734501e+01
3.664818907212137600e-02,3.348374010321641392e-01,2.266136771805699279e+00,-1.237374012513248900e+01
4.585766949633330453e-02,5.449023932760599376e-02,1.718990207610729293e+00,-9.575179523016226213e+00
4.448153863620320919e-02,-8.762732453947716382e-02,1.301624748495583850e+00,-7.173608805741233496e+00
3.890130772819441751e-02,-1.215909900192152227e-01,9.977165490885373522e-01,-5.014028953296598701e+00
3.332166741383167652e-02,-9.489349023391957516e-02,7.973955420991553078e-01,-3.026168427213717038e+00
2.981984175201998766e-02,-4.291185362586997371e-02,6.926136690671426122e-01,-1.185558719542864958e+00
2.913392766646576496e-02,1.564475581176235502e-02,6.775734315691157583e-01,5.800991731791371731e-01
3.132674622331590303e-02,7.053323205113051775e-02,7.512380523556506651e-01,2.381219508274066143e+00
3.590056195784879084e-02,1.074850778255547479e-01,9.178642547170980936e-01,4.309508728701722191e+00
4.131200628895683596e-02,9.778151321447768607e-02,1.184961539913951256e+00,6.403590120825194631e+00
4.417336585876655008e-02,-2.446590042935140041e-03,1.561575892468338722e+00,8.704565777347326616e+00
3.883377786017951083e-02,-2.343110461754985274e-01,2.061328964075431980e+00,1.135659212501627735e+01
1.907606835142551874e-02,-5.507105907314018278e-01,2.701494503561177929e+00,1.414789806856047250e+01
-1.147152032124752405e-02,-5.944324556364509737e-01,3.434543337328930690e+00,1.453056527553627042e+01
-3.398574316276513352e-02,-2.872097115843559312e-01,4.100452493914980678e+00,1.190024109490278192e+01
-4.129053822154465925e-02,-2.746513549480461558e-02,4.625250548155840136e+00,9.160143146286246818e+00
-3.907336276149346588e-02,9.534921091951743810e-02,5.022931791219170883e+00,6.795372079430469725e+00
-3.343588601086586176e-02,1.173722550622300353e-01,5.308303936418379720e+00,4.648482561825188597e+00
-2.823165901897331173e-02,8.490846177264359251e-02,5.490435624539523829e+00,2.662113753895996915e+00
-2.529515665755925624e-02,3.069118190465481427e-02,5.576713781515336699e+00,8.056937273234749952e-01
-2.523409628058970872e-02,-2.806870387630119867e-02,5.571841734447121830e+00,-1.001086993533915281e+00
-2.799476263443593724e-02,-8.004264661777918399e-02,5.475618527168024663e+00,-2.865156965936773936e+00
