x,v,phi,omega
2.402165853834730205e-02,-2.510284669493538512e-03,1.495996501709425219e+00,0.000000000000000000e+00
2.389659150460016201e-02,-2.492417950386804221e-03,1.495996501709425219e+00,0.000000000000000000e+00
2.377241462390563415e-02,-2.474678396001871606e-03,1.495996501709425219e+00,0.000000000000000000e+00
2.364912156068164212e-02,-2.457065101255587278e-03,1.495996501709425219e+00,0.000000000000000000e+00
2.352670602443903553e-02,-2.439577167506643170e-03,1.495996501709425219e+00,0.000000000000000000e+00
2.340516176946063134e-02,-2.422213702509728225e-03,1.495996501709425219e+00,0.000000000000000000e+00
2.328448259448256605e-02,-2.404973820370004487e-03,1.495996501709425219e+00,0.000000000000000000e+00
2.316466234237789593e-02,-2.387856641497908879e-03,1.495996501709425219e+00,0.000000000000000000e+00
2.304569489984246294e-02,-2.370861292564275906e-03,1.495996501709425219e+00,0.000000000000000000e+00
2.292757419708298453e-02,-2.353986906455779113e-03,1.495996501709425219e+00,0.000000000000000000e+00
2.281029420750737072e-02,-2.337232622230691302e-03,1.495996501709425219e+00,0.000000000000000000e+00
2.269384894741724099e-02,-2.320597585074958297e-03,1.495996501709425219e+00,0.000000000000000000e+00
2.257823247570263717e-02,-2.304080946258586695e-03,1.495996501709425219e+00,0.000000000000000000e+00
2.246343889353890483e-02,-2.287681863092339094e-03,1.495996501709425219e+00,0.000000000000000000e+00
2.234946234408572568e-02,-2.271399498884742012e-03,1.495996501709425219e+00,0.000000000000000000e+00
2.223629701218830107e-02,-2.255233022899395638e-03,1.495996501709425219e+00,0.000000000000000000e+00
2.212393712408065871e-02,-2.239181610312589773e-03,1.495996501709425219e+00,0.000000000000000000e+00
2.201237694709107587e-02,-2.223244442171220733e-03,1.495996501709425219e+00,0.000000000000000000e+00
2.190161078934958414e-02,-2.207420705351007938e-03,1.495996501709425219e+00,0.000000000000000000e+00
2.179163299949758020e-02,-2.191709592515007129e-03,1.495996501709425219e+00,0.000000000000000000e+00
