x,phi
3.534614195868448355e-02,1.498686950328186107e+00
2.633360938398692647e-02,1.492197270615536864e+00
3.575168360611713503e-02,1.495057257547766749e+00
4.294711387709580774e-02,1.499023540643300789e+00
4.772480072567551052e-02,1.483902618562274789e+00
2.383744064275816060e-02,1.497360082293752059e+00
4.501999616790639674e-02,1.495862504214117150e+00
2.687099564567012322e-02,1.501228021313874672e+00
4.033782220588873202e-02,1.491500432718340097e+00
3.073444731379993550e-02,1.491987442433692301e+00
3.118781113823508935e-02,1.492166837271334145e+00
2.753840510767190802e-02,1.493274601806605650e+00
1.527038523057214214e-02,1.487487031824923145e+00
1.847176686130626994e-02,1.506158694570580936e+00
3.401678286523860534e-02,1.485568712284781823e+00
3.549999655692050865e-02,1.494013118901605264e+00
6.494487855411060218e-02,1.497427447783168608e+00
3.564256272618260973e-02,1.497995464817059919e+00
3.503971590053008012e-02,1.488108024374553473e+00
3.186442124155659111e-02,1.497671200665500191e+00
2.894268081972932796e-02,1.501258517721091534e+00
4.871997534222578807e-02,1.501181095234211726e+00
2.979395023860444830e-02,1.488787407812317776e+00
2.635130188536475432e-02,1.497558361200648003e+00
4.919895800695187060e-02,1.489387202023515488e+00
3.247578734817248292e-02,1.491066297917392314e+00
4.033568819644038628e-02,1.488362756249294927e+00
2.275801873350168092e-02,1.492814018264998266e+00
3.013099659678626988e-02,1.499683509613201293e+00
2.184153174683148291e-02,1.494478433085446589e+00
3.180536824365071819e-02,1.487551553454626641e+00
3.890030663925304194e-02,1.503788348886204052e+00
3.793793101810036261e-02,1.494444005919421725e+00
4.398805068493022441e-02,1.492647367053604013e+00
2.456618782549217783e-02,1.491137578524325047e+00
4.176479010120395796e-02,1.487597328743883951e+00
4.288169409176751518e-02,1.498133301051621569e+00
2.950401525416947168e-02,1.491473998570051140e+00
2.236533159780114063e-02,1.497253759806965512e+00
3.437544069863730095e-02,1.497311315388579089e+00
3.555228952190727515e-02,1.493607660905375667e+00
3.637772457208315879e-02,1.496388581259725514e+00
1.352644390812232991e-02,1.493621165685094176e+00
1.636912030017007719e-02,1.499041803621280700e+00
3.698852789570929167e-02,1.496345838418298158e+00
2.464702992371504975e-02,1.502361035345050722e+00
3.121720030216652841e-02,1.504719034306402747e+00
3.745607068525913519e-02,1.492583803198330505e+00
3.264939841901889211e-02,1.494716792143719442e+00
2.499907592675670170e-02,1.492955193743212172e+00
3.893622199989404953e-02,1.500681227484782720e+00
2.434800416918223714e-02,1.499609277117661454e+00
4.704381714598881992e-02,1.494498837104896616e+00
3.559934664123461101e-02,1.489532371778812037e+00
1.946005283688263116e-02,1.500174884355633287e+00
3.609408631874806705e-02,1.486433670870494606e+00
2.240006925455954867e-02,1.502495153196946598e+00
2.744779986575931682e-02,1.493022504073379553e+00
1.830334095659278543e-02,1.502551887282441045e+00
2.971474530163701819e-02,1.489000385088172340e+00
9.106953239020033897e-03,1.499253855631084376e+00
1.982968954398844214e-02,1.500518743798954446e+00
2.812243632423084769e-02,1.496169450326100492e+00
3.262458797055444587e-02,1.498681732739404637e+00
3.299021036610626234e-02,1.495535406410928525e+00
2.541544900779550351e-02,1.502587849650041329e+00
2.486679282630325019e-02,1.491923943913812334e+00
