x,phi
8.132424441040781993e-01,1.498002584364150902e+00
8.555627851514180371e-01,1.504515157728556263e+00
8.689970327290899021e-01,1.489889566440101731e+00
9.018027554084917519e-01,1.488386538107419499e+00
9.071261368881178289e-01,1.499160676416191995e+00
8.967089631352792578e-01,1.498992796783464865e+00
8.998777531906488880e-01,1.499309577247804226e+00
9.015649140861161648e-01,1.501013928268530861e+00
8.960900965316970224e-01,1.491351915916189208e+00
8.998685346996125878e-01,1.497913425559012524e+00
9.065277137076598324e-01,1.510404604739962853e+00
8.860891604328241522e-01,1.494104471406751955e+00
9.077504108010837625e-01,1.504604815730529399e+00
9.122032820694417898e-01,1.496015356409057251e+00
9.017528122883755604e-01,1.492508294874778096e+00
8.960702283107574440e-01,1.499189294466871214e+00
8.954700961879138443e-01,1.492285079264707770e+00
8.917782232067832382e-01,1.491784399030515962e+00
8.942102336831488918e-01,1.502166832316849110e+00
9.075383543077139015e-01,1.497070132586241664e+00
9.005748681568629399e-01,1.494913251622362660e+00
8.983240823095963723e-01,1.506432744174584837e+00
8.971949442070922265e-01,1.497056779461895859e+00
8.966717392139078591e-01,1.491685188555437858e+00
8.943659732468086654e-01,1.493014327711539302e+00
8.896792796363149902e-01,1.495944190538218033e+00
8.999905091942127511e-01,1.492139169995514880e+00
9.098988650723602856e-01,1.502230149055272967e+00
8.813931497315369290e-01,1.502510500141606586e+00
9.038917260719301350e-01,1.506069222089205573e+00
8.982581222155521239e-01,1.511291974443047303e+00
8.899956826442491087e-01,1.504625249651048158e+00
8.955408613449894473e-01,1.497272601016998994e+00
8.813160970843910702e-01,1.500228036833012313e+00
8.917137590959257620e-01,1.496768468551546105e+00
9.056714625147727071e-01,1.497724892127356267e+00
8.974032094947707039e-01,1.492418300239451323e+00
9.002852374464335172e-01,1.498792162739666978e+00
9.129637561028793868e-01,1.505587162429763648e+00
8.831147142829047780e-01,1.498519336573734373e+00
9.024826684154504397e-01,1.498798706986295803e+00
9.075168730569319608e-01,1.498169948448301092e+00
9.019278339061693739e-01,1.499614477013620384e+00
9.070614031140786793e-01,1.498024755693331045e+00
8.691532157130403835e-01,1.495565712458263752e+00
9.034701956177638715e-01,1.504805822588408226e+00
8.900914360446644524e-01,1.493860777492546754e+00
8.916377574104935588e-01,1.489514608248991401e+00
8.840182065916104559e-01,1.497835766275336544e+00
8.963739945264452835e-01,1.493267612933298683e+00
9.039736525664107125e-01,1.500115750787416102e+00
9.040052557519544507e-01,1.496585740248524088e+00
9.039977806301483509e-01,1.499058393889138419e+00
8.915181986940615699e-01,1.494847728716400592e+00
9.002081597921154366e-01,1.496656981300537259e+00
9.029800978241537823e-01,1.482758023959762195e+00
8.993425495763118782e-01,1.493556093305234977e+00
9.088025056697618398e-01,1.496370696741266437e+00
8.943736846110430516e-01,1.492464289218363716e+00
8.974988646655187585e-01,1.498132731772500614e+00
8.942856756448582800e-01,1.491929061132501344e+00
8.806177966832194892e-01,1.490993611222340531e+00
8.952046104127900916e-01,1.496055351047135940e+00
9.011369423777543242e-01,1.495128148756852404e+00
8.908174119392209267e-01,1.493148359385731094e+00
8.907764144381389304e-01,1.499463708258356398e+00
9.107476129724232372e-01,1.491831497336514101e+00
8.905137602532152696e-01,1.496595295137417736e+00
8.976039181864455818e-01,1.492424580920393318e+00
8.971613983441635298e-01,1.501482591799935706e+00
9.096138178537335195e-01,1.496663018939951240e+00
8.928761738302133377e-01,1.501103572901970828e+00
8.856434566409139286e-01,1.495477228563860006e+00
8.901573010574752587e-01,1.510223731561992189e+00
8.903062621110543473e-01,1.496792041427987163e+00
9.053512363501249327e-01,1.489987536955591718e+00
8.894477019804055695e-01,1.498829015146199595e+00
9.105896978275546116e-01,1.501307615585823818e+00
9.105642704506345941e-01,1.488503033038064860e+00
8.945569389564024254e-01,1.498109761011710228e+00
9.073691732790082343e-01,1.491623524203303797e+00
9.250207885164135613e-01,1.502190165694847535e+00
9.158812892805173744e-01,1.500912796764941382e+00
8.920498200999539273e-01,1.504634429299754661e+00
9.129058645204164435e-01,1.500211966766315408e+00
9.059880597128457946e-01,1.490270303090809545e+00
8.910684507510217012e-01,1.494452056610569457e+00
8.945210077723626529e-01,1.480261581843258734e+00
9.027758503176653848e-01,1.500298404007971875e+00
9.017041905128252433e-01,1.496259921908042356e+00
8.817818098822038930e-01,1.500082353139497338e+00
8.942283764089773435e-01,1.500489002384477022e+00
8.998627800114685771e-01,1.492239856846860890e+00
8.852027328369310721e-01,1.490032907220825820e+00
9.067776798828307561e-01,1.502067065848570415e+00
9.054356132980880822e-01,1.505832289394088530e+00
9.086839907598400767e-01,1.498071583389672723e+00
9.103827689753357655e-01,1.491475631697683157e+00
9.007246290595595228e-01,1.491432024654050892e+00
9.051343803644547048e-01,1.496077797336939907e+00
9.047706264234135487e-01,1.485254786644278235e+00
8.959371626799939037e-01,1.491462702476091362e+00
8.957103677684099541e-01,1.503083996451534787e+00
8.909187505631467330e-01,1.490597471997519463e+00
8.957964934622235642e-01,1.493822346996976247e+00
9.114115030157722286e-01,1.495237240053573169e+00
8.877872591446981376e-01,1.494893157903725012e+00
9.043060383928923640e-01,1.498553264063607227e+00
9.083987954068691861e-01,1.488772227266361714e+00
8.821704288436037489e-01,1.493354388599041016e+00
8.957237763385653695e-01,1.494784635286798613e+00
9.012826946379087767e-01,1.495627258488461564e+00
9.072957708828351953e-01,1.498650864713604314e+00
8.995832722261383196e-01,1.487862368894527165e+00
9.037324242849197331e-01,1.495481650531780948e+00
9.117052860633799716e-01,1.498421292743234989e+00
9.133664061556939773e-01,1.492271986882579560e+00
9.002267575310896053e-01,1.498677958064699167e+00
8.882693440155451370e-01,1.498746020406258372e+00
8.806490190627115355e-01,1.496417079762622171e+00
8.972017951764635901e-01,1.492542269561971668e+00
8.985577918741729508e-01,1.489427064470068229e+00
8.882862592678182345e-01,1.492912943139533377e+00
8.835750294470694488e-01,1.495234241634142647e+00
9.140128271487746314e-01,1.507346847069822582e+00
9.058673190075685611e-01,1.495881672315926947e+00
9.021804250458682617e-01,1.497594737835780121e+00
9.049502303619469945e-01,1.495985214958718501e+00
9.023409771029052839e-01,1.491739231695659029e+00
8.926392569621046658e-01,1.494722225346486688e+00
9.028532192684228797e-01,1.486699372985535117e+00
8.955821185109037463e-01,1.495821864882111774e+00
8.958837005043683854e-01,1.492223601372939301e+00
9.113125938267878645e-01,1.498234542407940628e+00
8.815399901313539788e-01,1.506542574075552920e+00
8.909984345574019082e-01,1.494431327931363018e+00
8.941010275353639125e-01,1.493272654081768014e+00
9.029795101519301204e-01,1.503354956567002354e+00
8.917447941064952088e-01,1.490730062706697279e+00
8.953929100972468635e-01,1.488324753893845331e+00
8.936393982244832390e-01,1.494509226958054438e+00
8.972212854597102494e-01,1.493830949115694695e+00
9.121240519212074904e-01,1.491058588517597761e+00
8.914936458936085772e-01,1.498739529939454140e+00
9.142295556029231829e-01,1.496789420902328915e+00
9.045384181023465864e-01,1.491750449470030881e+00
8.863135826345275303e-01,1.495973626162629522e+00
9.003441133237748417e-01,1.495759390976014735e+00
9.045028473216805143e-01,1.485989850010940305e+00
8.844101476925712024e-01,1.497054430851441964e+00
8.801114523093092057e-01,1.497188087285600711e+00
9.088872965805231408e-01,1.494863471467161142e+00
8.993113441926807727e-01,1.493500815930248082e+00
9.027771585937600651e-01,1.491610192803612955e+00
8.910721865064213931e-01,1.494889333704668921e+00
9.028065453827771591e-01,1.499854853102706498e+00
9.209286188096207360e-01,1.494115744403162083e+00
9.085351697938759408e-01,1.497867203091557409e+00
8.945701719616361292e-01,1.490927048356168072e+00
8.913716886194649192e-01,1.493419703895226158e+00
8.989268131586150012e-01,1.493150114831576891e+00
9.011446238827957034e-01,1.486282613213176562e+00
9.017832199917691360e-01,1.488987646475304238e+00
8.907731433388647035e-01,1.487985211477691028e+00
8.953440126189067261e-01,1.492213103518135187e+00
9.011478969556889762e-01,1.504667373752603066e+00
9.146103733427425331e-01,1.486768414564269003e+00
8.815455231048646700e-01,1.496465908656368748e+00
9.038110393176626012e-01,1.495536579795573751e+00
8.867393457496437481e-01,1.495607589782960822e+00
9.077039438973079077e-01,1.496934577284193324e+00
9.035079271721930816e-01,1.495187762861313274e+00
8.971814670520599222e-01,1.500392712467996992e+00
9.109489169625175631e-01,1.488560526621598212e+00
8.916590219519946459e-01,1.488985465971026212e+00
8.924481171046062533e-01,1.497175955018486881e+00
9.087625235079566099e-01,1.500062669985783081e+00
9.122244650664357302e-01,1.501886228547890223e+00
9.109539363518484034e-01,1.494658749080095106e+00
8.835057721243083639e-01,1.493856494751213626e+00
9.094338868192921588e-01,1.499449357327645282e+00
8.948460385948669993e-01,1.487649891654547751e+00
8.863891477178094114e-01,1.500496454937550794e+00
9.148077657883492142e-01,1.493247575299104568e+00
9.094400012501376862e-01,1.491766268328030165e+00
9.024162500940540177e-01,1.496928674790607872e+00
8.876520667610241500e-01,1.498106136416462730e+00
9.101665296174712427e-01,1.487945345722401669e+00
8.936963812152501907e-01,1.504862058912871392e+00
8.926013659567496594e-01,1.493665125953838935e+00
9.029097170170148345e-01,1.493001329831609159e+00
8.826979192185888667e-01,1.496129777897135193e+00
8.950665195401015239e-01,1.496161575216854001e+00
8.938997876422756228e-01,1.497091292201160551e+00
8.927199205614484434e-01,1.496073812878778719e+00
9.120213821012050914e-01,1.488384112698058370e+00
8.897048723621637789e-01,1.499338581827406314e+00
9.064248894457558325e-01,1.498801874688857838e+00
9.084523756596083466e-01,1.487173967522530393e+00
9.087785716360067267e-01,1.499158091970083984e+00
8.903673231187956283e-01,1.501739726208129122e+00
8.911781160157886683e-01,1.506219555880690342e+00
9.248464265859189792e-01,1.491800175911967896e+00
9.158208171760658933e-01,1.506125306915205408e+00
8.877932120606419897e-01,1.493633299508832835e+00
8.828035752961911342e-01,1.501164197161386937e+00
8.909689349701589434e-01,1.496279970297957451e+00
8.913143654368708146e-01,1.496207012263844227e+00
9.096675286031302710e-01,1.492667140180425678e+00
8.956909080168665716e-01,1.493503196892870033e+00
9.059179728430095668e-01,1.485718807847158374e+00
9.017671388357006990e-01,1.491995035111506107e+00
9.057410767592607437e-01,1.496256100560810598e+00
8.858447283732377997e-01,1.498389798559041308e+00
9.082338625880047589e-01,1.491588627544647050e+00
8.898028273660244514e-01,1.494511866361990515e+00
8.995756083806346615e-01,1.501064197280144841e+00
8.982771442903378922e-01,1.500438441496461106e+00
9.003326565312366192e-01,1.496320547434235371e+00
9.026905333599617443e-01,1.490756544447682241e+00
8.958825773907632684e-01,1.498303175936807952e+00
8.896082902766574430e-01,1.490042262027329034e+00
8.834966943996296340e-01,1.499938463867751981e+00
9.056943197581983629e-01,1.492416928344541649e+00
8.973856910519231178e-01,1.494129170039212084e+00
9.006168602781158272e-01,1.497350455936502733e+00
9.048380663384902878e-01,1.496029532224139702e+00
8.929536090719414343e-01,1.496351638658989458e+00
8.780425492964342160e-01,1.500111947269252566e+00
9.005670519471502544e-01,1.502260535378033612e+00
9.050799734825979437e-01,1.499628783096324414e+00
8.911869118490732822e-01,1.493577369994981918e+00
8.921101230121204484e-01,1.508212443312388018e+00
9.037553793326251750e-01,1.502401783753687159e+00
9.154674122376623702e-01,1.493033984639608347e+00
9.080627820849439535e-01,1.494027635115394936e+00
9.081963711825765673e-01,1.490716467355834407e+00
8.898255969367943052e-01,1.493427558807518762e+00
9.062656154024253397e-01,1.499638031461837606e+00
9.070431033851901192e-01,1.496431154435570843e+00
9.162482302647559917e-01,1.494256031775099691e+00
