x,phi
8.800802701558346763e-01,1.500412647138722910e+00
8.998315518941523150e-01,1.503084284819250716e+00
9.062701816268844413e-01,1.493426048656599336e+00
9.000181324127801696e-01,1.497461847419217174e+00
9.114265952713408447e-01,1.497904543775741448e+00
9.076804136760276975e-01,1.497839742799306428e+00
9.118261992973096808e-01,1.503296262079543810e+00
8.866603223737553607e-01,1.499048753516365240e+00
9.195653121222167048e-01,1.492096540977609020e+00
8.821119518285510663e-01,1.496036988886857211e+00
8.985617867737317743e-01,1.501539677233741932e+00
9.063539528560115022e-01,1.496731174344282378e+00
9.074388476330854658e-01,1.494387086196694581e+00
9.194138208073530105e-01,1.488559445597478881e+00
9.021062718375193468e-01,1.491163298519734504e+00
8.898142217417919220e-01,1.501438211763309383e+00
8.938474020510047691e-01,1.501040976114530467e+00
9.113907382621543318e-01,1.502113096487913468e+00
8.875636291828497004e-01,1.492828555732498730e+00
9.124339137842146785e-01,1.491950471274445800e+00
9.016083836063560897e-01,1.485413185161471139e+00
9.070129513499078922e-01,1.506902007173719582e+00
8.841654258365313490e-01,1.490140714277719214e+00
8.902703835657268527e-01,1.507468536981437346e+00
8.915464918470408229e-01,1.501663281169123731e+00
8.974109595027776054e-01,1.497316274078539955e+00
8.836178313669394990e-01,1.496279548957715422e+00
8.992258958637084909e-01,1.499976663191315618e+00
9.040860366519557489e-01,1.500206420173018973e+00
9.169123868758813911e-01,1.496725172535880555e+00
8.949716807669136909e-01,1.498973870972319711e+00
9.014432710472971566e-01,1.499139495840009273e+00
8.935770341927417038e-01,1.492259298810858725e+00
9.048619587900212924e-01,1.491224297988658298e+00
9.003600774213057489e-01,1.503000730019278919e+00
8.971645034046678013e-01,1.494841694310831581e+00
8.832021163928762686e-01,1.488595630870106490e+00
9.014415104509470034e-01,1.501257945742310085e+00
9.041667985615271519e-01,1.496768466478958448e+00
8.965447162888512400e-01,1.500968904723066544e+00
9.131322409575435284e-01,1.500012772363930935e+00
8.887799816588464186e-01,1.494927983661257676e+00
8.964198655586145259e-01,1.492520702616054962e+00
8.952842945432141208e-01,1.494079705635667832e+00
8.949839800450424265e-01,1.504182390621018772e+00
8.934152197925975258e-01,1.499460653768887930e+00
9.020525481424703784e-01,1.492647190144720470e+00
8.928720053800581757e-01,1.488789888148890128e+00
8.860218506198352939e-01,1.496661317982941553e+00
9.061601421019461755e-01,1.497774050786475186e+00
9.055550862688628300e-01,1.494899627399062680e+00
9.120893252898564230e-01,1.498493716028283407e+00
9.234967282967398994e-01,1.497190982842324880e+00
9.105415962135403607e-01,1.495547022030543571e+00
9.045253384837729227e-01,1.488907315537393750e+00
8.924238875700782891e-01,1.495613852811563449e+00
8.954747422379149002e-01,1.501173455328747686e+00
9.046409974432014778e-01,1.502528187975575857e+00
9.067530411055576556e-01,1.502206853251898622e+00
9.139392473389438276e-01,1.494898326839551927e+00
9.009515889666087629e-01,1.489051121776609810e+00
9.114793436668415794e-01,1.499329319546523376e+00
9.103846025732516001e-01,1.497347662720574402e+00
9.012506215439258783e-01,1.495851361980911731e+00
9.226448918677623290e-01,1.502538900904674568e+00
