x,v,phi,omega
-6.977059344861042955e-01,-5.194963186509764935e-02,1.495996501709425219e+00,0.000000000000000000e+00
-7.002941614073699972e-01,-5.157988516205969792e-02,1.495996501709425219e+00,0.000000000000000000e+00
-7.028639668627562065e-01,-5.121277009700452715e-02,1.495996501709425219e+00,0.000000000000000000e+00
-7.054154819653436492e-01,-5.084826793949203533e-02,1.495996501709425219e+00,0.000000000000000000e+00
-7.079488368950278554e-01,-5.048636009239430150e-02,1.495996501709425219e+00,0.000000000000000000e+00
-7.104641609051607354e-01,-5.012702809094674028e-02,1.495996501709425219e+00,0.000000000000000000e+00
-7.129615823291457488e-01,-4.977025360180602903e-02,1.495996501709425219e+00,0.000000000000000000e+00
-7.154412285869848898e-01,-4.941601842211471723e-02,1.495996501709425219e+00,0.000000000000000000e+00
-7.179032261917803748e-01,-4.906430447857251104e-02,1.495996501709425219e+00,0.000000000000000000e+00
-7.203477007561888135e-01,-4.871509382651415671e-02,1.495996501709425219e+00,0.000000000000000000e+00
-7.227747769988306370e-01,-4.836836864899390215e-02,1.495996501709425219e+00,0.000000000000000000e+00
-7.251845787506527863e-01,-4.802411125587645324e-02,1.495996501709425219e+00,0.000000000000000000e+00
-7.275772289612469912e-01,-4.768230408293442496e-02,1.495996501709425219e+00,0.000000000000000000e+00
-7.299528497051225306e-01,-4.734292969095219711e-02,1.495996501709425219e+00,0.000000000000000000e+00
-7.323115621879348058e-01,-4.700597076483615383e-02,1.495996501709425219e+00,0.000000000000000000e+00
-7.346534867526690604e-01,-4.667141011273125834e-02,1.495996501709425219e+00,0.000000000000000000e+00
-7.369787428857804690e-01,-4.633923066514390732e-02,1.495996501709425219e+00,0.000000000000000000e+00
-7.392874492232904826e-01,-4.600941547407104426e-02,1.495996501709425219e+00,0.000000000000000000e+00
-7.415797235568395429e-01,-4.568194771213546224e-02,1.495996501709425219e+00,0.000000000000000000e+00
-7.438556828396970522e-01,-4.535681067172724762e-02,1.495996501709425219e+00,0.000000000000000000e+00
-7.461154431927282671e-01,-4.503398776415136473e-02,1.495996501709425219e+00,0.000000000000000000e+00
-7.483591199103188929e-01,-4.471346251878127037e-02,1.495996501709425219e+00,0.000000000000000000e+00
-7.505868274662576001e-01,-4.439521858221859990e-02,1.495996501709425219e+00,0.000000000000000000e+00
-7.527986795195763525e-01,-4.407923971745877217e-02,1.495996501709425219e+00,0.000000000000000000e+00
-7.549947889203495466e-01,-4.376550980306259664e-02,1.495996501709425219e+00,0.000000000000000000e+00
-7.571752677154516276e-01,-4.345401283233373685e-02,1.495996501709425219e+00,0.000000000000000000e+00
-7.593402271542736282e-01,-4.314473291250203041e-02,1.495996501709425219e+00,0.000000000000000000e+00
-7.614897776943994057e-01,-4.283765426391263759e-02,1.495996501709425219e+00,0.000000000000000000e+00
-7.636240290072411341e-01,-4.253276121922096309e-02,1.495996501709425219e+00,0.000000000000000000e+00
-7.657430899836349392e-01,-4.223003822259328160e-02,1.495996501709425219e+00,0.000000000000000000e+00
-7.678470687393963434e-01,-4.192946982891307406e-02,1.495996501709425219e+00,0.000000000000000000e+00
-7.699360726208367423e-01,-4.163104070299301906e-02,1.495996501709425219e+00,0.000000000000000000e+00
-7.720102082102399121e-01,-4.133473561879256325e-02,1.495996501709425219e+00,0.000000000000000000e+00
-7.740695813313001050e-01,-4.104053945864109820e-02,1.495996501709425219e+00,0.000000000000000000e+00
-7.761142970545212849e-01,-4.074843721246663303e-02,1.495996501709425219e+00,0.000000000000000000e+00
-7.781444597025778398e-01,-4.045841397702998332e-02,1.495996501709425219e+00,0.000000000000000000e+00
-7.801601728556369908e-01,-4.017045495516438636e-02,1.495996501709425219e+00,0.000000000000000000e+00
-7.821615393566438978e-01,-3.988454545502054943e-02,1.495996501709425219e+00,0.000000000000000000e+00
-7.841486613165683517e-01,-3.960067088931705503e-02,1.495996501709425219e+00,0.000000000000000000e+00
-7.861216401196149395e-01,-3.931881677459611590e-02,1.495996501709425219e+00,0.000000000000000000e+00
-7.880805764283954629e-01,-3.903896873048461058e-02,1.495996501709425219e+00,0.000000000000000000e+00
-7.900255701890648297e-01,-3.876111247896040640e-02,1.495996501709425219e+00,0.000000000000000000e+00
-7.919567206364206413e-01,-3.848523384362386585e-02,1.495996501709425219e+00,0.000000000000000000e+00
-7.938741262989656988e-01,-3.821131874897456399e-02,1.495996501709425219e+00,0.000000000000000000e+00
-7.957778850039355367e-01,-3.793935321969315461e-02,1.495996501709425219e+00,0.000000000000000000e+00
-7.976680938822893197e-01,-3.766932337992833640e-02,1.495996501709425219e+00,0.000000000000000000e+00
-7.995448493736654338e-01,-3.740121545258888458e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.014082472313023287e-01,-3.713501575864076171e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.032583825269233868e-01,-3.687071071640918296e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.050953496555879330e-01,-3.660828684088567736e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.069192423405070480e-01,-3.634773074304008256e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.087301536378257438e-01,-3.608902912913741767e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.105281759413702769e-01,-3.583216880005962723e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.123134009873624883e-01,-3.557713665063216152e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.140859198591001711e-01,-3.532391966895534474e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.158458229916041304e-01,-3.507250493574048944e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.175932001762323820e-01,-3.482287962365074319e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.193281405652610427e-01,-3.457503099664665375e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.210507326764332481e-01,-3.432894640933634167e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.227610643974752058e-01,-3.408461330633034275e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.244592229905804981e-01,-3.384201922160100934e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.261452950968620756e-01,-3.360115177784649826e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.278193667407727219e-01,-3.336199868585926903e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.294815233344940975e-01,-3.312454774389907153e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.311318496822945878e-01,-3.288878683707042311e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.327704299848561753e-01,-3.265470393670448501e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.343973478435700031e-01,-3.242228709974535883e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.360126862648022961e-01,-3.219152446814074753e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.376165276641289736e-01,-3.196240426823693942e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.392089538705407303e-01,-3.173491481017810811e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.407900461306181406e-01,-3.150904448730991458e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.423598851126765652e-01,-3.128478177558728646e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.439185509108820815e-01,-3.106211523298649593e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.454661230493381030e-01,-3.084103349892135248e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.470026804861424674e-01,-3.062152529366358664e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.485283016174161030e-01,-3.040357941776735892e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.500430642813027182e-01,-3.018718475149784544e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.515470457619402911e-01,-2.997233025426390696e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.530403227934041377e-01,-2.975900496405479295e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.545229715636217804e-01,-2.954719799688084944e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.559950677182602830e-01,-2.933689854621821316e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.574566863645856074e-01,-2.912809588245745748e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.589079020752946603e-01,-2.892077935235615876e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.603487888923202487e-01,-2.871493837849535893e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.617794203306083922e-01,-2.851056245873990688e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.631998693818694335e-01,-2.830764116570261973e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.646102085183017261e-01,-2.810616414621228826e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.660105096962896765e-01,-2.790612112078543275e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.674008443600746965e-01,-2.770750188310185796e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.687812834454003985e-01,-2.751029629948389954e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.701518973831318116e-01,-2.731449430837941048e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.715127561028488401e-01,-2.712008591984841482e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.728639290364138548e-01,-2.692706121505340430e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.742054851215146360e-01,-2.673541034575328823e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.755374928051812278e-01,-2.654512353380091352e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.768600200472782547e-01,-2.635619107064418945e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.781731343239723708e-01,-2.616860331683074775e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.794769026311747284e-01,-2.598235070151612772e-02,1.495996501709425219e+00,0.000000000000000000e+00
