x,phi
-9.497007924037695892e-01,1.492800966729967760e+00
-9.419025208633532431e-01,1.489206025193561267e+00
-9.280144247532715607e-01,1.499030888974712594e+00
-9.771661310591539529e-01,1.502210380793874478e+00
-9.415148058570892431e-01,1.504439600410480971e+00
-9.691908021350497116e-01,1.491452363025393080e+00
-9.587284236444234553e-01,1.502879405054071249e+00
-9.291719368525919176e-01,1.493839573331875448e+00
-9.544778310194543813e-01,1.493056631744725360e+00
-9.411664538186766960e-01,1.492885744694036232e+00
-9.608652474095729090e-01,1.500635277167015946e+00
-9.543499929441265905e-01,1.492795586400885055e+00
-9.462431152865632411e-01,1.486286725007334830e+00
-9.439138613183390980e-01,1.493450349232488206e+00
-9.603833877406288133e-01,1.495561481262249748e+00
-9.470788923305275553e-01,1.496322981883746905e+00
-9.579595203107111878e-01,1.488324029244170843e+00
-9.636581559010128917e-01,1.499646350481224522e+00
-9.563558359354038529e-01,1.497927514426339535e+00
-9.443415201878205822e-01,1.498509905322229496e+00
-9.414193052061892164e-01,1.514935116431084694e+00
-9.574977728206924832e-01,1.495306302215049232e+00
-9.648373425092824363e-01,1.498718522241377471e+00
-9.605797683256204200e-01,1.494555720067127336e+00
-9.443074081833496836e-01,1.496158416956403059e+00
-9.555307434493778285e-01,1.501241976995090210e+00
-9.617100728342450333e-01,1.507485392014595416e+00
-9.313886060627620811e-01,1.495308308939589770e+00
-9.456890479273059036e-01,1.500280221299110428e+00
-9.550097693747284788e-01,1.498758181906000297e+00
-9.546680340361167749e-01,1.499188307392117059e+00
-9.496143301663274583e-01,1.504266800088090328e+00
-9.305036055868225464e-01,1.496070803107375724e+00
-9.498453213591151467e-01,1.482410169980094672e+00
-9.549202130655279896e-01,1.493789476052740595e+00
-9.644633127743290624e-01,1.485684935875308810e+00
-9.491768903433609461e-01,1.496216225866503713e+00
-9.454042698278622980e-01,1.492759295058911695e+00
-9.498423929687005440e-01,1.495597528562039535e+00
-9.483392190624526652e-01,1.489406895274806519e+00
-9.626344025946681482e-01,1.493538450877452517e+00
-9.424315810300919471e-01,1.504750570097053375e+00
-9.471853589746306312e-01,1.492126962591147743e+00
-9.477645661330478255e-01,1.499700802433140190e+00
-9.306810128344646937e-01,1.494575091719652304e+00
-9.459991175260690222e-01,1.490263505962169166e+00
-9.484291111185836343e-01,1.493607166228007266e+00
-9.538493357769084469e-01,1.501318679413347290e+00
-9.627180180304135693e-01,1.497890638513181383e+00
-9.690003719351535372e-01,1.488806955914159680e+00
-9.561784631389035338e-01,1.494550124043925177e+00
-9.654712793451163400e-01,1.499971871200445506e+00
-9.633550771087853182e-01,1.494591181484430154e+00
-9.626056721079133682e-01,1.490832394499351565e+00
-9.527288818935560899e-01,1.506896127656812245e+00
-9.529683559973231022e-01,1.491313426025349775e+00
-9.285643220448951407e-01,1.502951669542910151e+00
-9.486293485256058755e-01,1.507012836151893964e+00
-9.223814770897975635e-01,1.488595996106076402e+00
-9.448701859240442591e-01,1.493417216212594711e+00
-9.467380267202502031e-01,1.495940129487394410e+00
-9.428134336701785578e-01,1.495114864157919055e+00
-9.662502165888973149e-01,1.492263983520741411e+00
-9.591975058096046114e-01,1.496409772844045083e+00
-9.686271438955613711e-01,1.504100628115662364e+00
-9.475857395039928299e-01,1.498150790033855984e+00
-9.346322060292859835e-01,1.512377295604031113e+00
-9.261328866193629938e-01,1.493944456791317599e+00
-9.387218991679321389e-01,1.502738747820384191e+00
-9.395241287758209214e-01,1.491286628108561718e+00
-9.444040937133784119e-01,1.492899504903194785e+00
-9.431547853673697412e-01,1.502877441553238658e+00
-9.454836059856226438e-01,1.491775130862707188e+00
-9.592611026373638605e-01,1.498043840469080124e+00
-9.314387163573067951e-01,1.498169070708446293e+00
-9.654671418062270583e-01,1.496816134291911737e+00
-9.360379134472062157e-01,1.494762309898896246e+00
-9.628146034105884432e-01,1.498859893130534804e+00
-9.496019211447364050e-01,1.499822217604396268e+00
-9.459034987566061758e-01,1.492016321244556742e+00
-9.648793275143865422e-01,1.495778055568017795e+00
-9.335719086717749748e-01,1.499530999840799517e+00
-9.483512770943349768e-01,1.490785034340707638e+00
-9.530288297892060001e-01,1.495182198451078026e+00
-9.384976537544305053e-01,1.502263076623457705e+00
-9.487529013626051499e-01,1.489290892487520779e+00
-9.393065073277026000e-01,1.503422182886625214e+00
-9.495784264369323546e-01,1.498247436567685442e+00
-9.514688772811290551e-01,1.486202583266279298e+00
-9.580462380779848353e-01,1.491579280138937147e+00
-9.228410044464514517e-01,1.494535616587968851e+00
-9.360928141160946847e-01,1.491902246221375350e+00
-9.503720472404385555e-01,1.501607862591372688e+00
-9.475579697110365629e-01,1.501127441859851475e+00
-9.358056905500000688e-01,1.491748718605508062e+00
-9.353794388896199408e-01,1.499425168613846227e+00
-9.609244832873319320e-01,1.491287247684873529e+00
-9.565045493651187503e-01,1.498656314199001693e+00
-9.433334503921602110e-01,1.493631608328597205e+00
-9.579842763741932554e-01,1.492853026696574048e+00
-9.487275826010729274e-01,1.500298579275344935e+00
-9.500148967058263949e-01,1.491375997197908143e+00
-9.448380929801328820e-01,1.491526981939538699e+00
-9.506924262620035648e-01,1.500696125448668594e+00
-9.486893347715571467e-01,1.501216111532909903e+00
-9.469099158252243242e-01,1.500772300587240871e+00
-9.589912450974584779e-01,1.504869386835917533e+00
