x,phi
8.986772802179682218e-01,1.496634931980008298e+00
8.951269794095217947e-01,1.502909074167284365e+00
9.185193320117721605e-01,1.497375659552640403e+00
9.087387925960781487e-01,1.492573738536320249e+00
8.911179262932742429e-01,1.498658700510484554e+00
8.974688435174801304e-01,1.501624311334233353e+00
8.781964872929564070e-01,1.496858419240659099e+00
8.870489779263978081e-01,1.495332298489097544e+00
9.020381587635296627e-01,1.496455481320583925e+00
8.933406674800515868e-01,1.501205846932805343e+00
8.875700289287831168e-01,1.492594041572764985e+00
8.869633397661973451e-01,1.500021760612352262e+00
9.035182169062992985e-01,1.489099789750181646e+00
8.909630777622318254e-01,1.488476192318660463e+00
9.146129832560183637e-01,1.491766642061705950e+00
9.212389617149547849e-01,1.490273446667583102e+00
8.976005960261917993e-01,1.497106671988657434e+00
9.139222020801540669e-01,1.492190239123834861e+00
9.144766613284477375e-01,1.491230976445833578e+00
8.898555447887193104e-01,1.499208830246913537e+00
8.969268523892174327e-01,1.502785938049579606e+00
9.051556335314281387e-01,1.498578397480893942e+00
9.185954156655694591e-01,1.499061677950442650e+00
8.959488562280435442e-01,1.493359910683986769e+00
8.954540938548297691e-01,1.493436237471829520e+00
8.943181139641097621e-01,1.494653308628494770e+00
8.991308403008512196e-01,1.495526875753156348e+00
9.009562266795463348e-01,1.498729373934026832e+00
8.955315831171503094e-01,1.494429725275235876e+00
9.135440009004799355e-01,1.489471091671420444e+00
9.104799075196942093e-01,1.492928509028687012e+00
8.779458495522329819e-01,1.499727744552043829e+00
9.083618122276518880e-01,1.495846105057958786e+00
8.917563270754801374e-01,1.506370948873180238e+00
9.048819045072917788e-01,1.492306411452783310e+00
8.994302118754416986e-01,1.486362825327483650e+00
8.870521943968912026e-01,1.504508563123021947e+00
8.841875772567887593e-01,1.497496786552347858e+00
9.023421074765032301e-01,1.493355142307995598e+00
8.971151484164816559e-01,1.499710352284497006e+00
8.828578560174793477e-01,1.498879586633036443e+00
9.015666878985303390e-01,1.497858569653412131e+00
8.990912443640948215e-01,1.499945204763937001e+00
9.050773590425971182e-01,1.498298462832375000e+00
9.038118917001467523e-01,1.501394137034124165e+00
8.972859415204106348e-01,1.509044942597765893e+00
9.033943534239397000e-01,1.499582082287394869e+00
8.957875278060747348e-01,1.500975811748696653e+00
9.019192725722023907e-01,1.500243748107452424e+00
8.924679595272880794e-01,1.493940933866631404e+00
